Release,Class,NSmells
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java,8
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java,4
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java,35
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,2
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java,122
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java,63
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,8
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,202
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java,39
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Sequence.java,11
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java,19
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java,89
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,40
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java,2
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaParser.java,50
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java,82
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,33
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java,8
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java,3
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java,52
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,420
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory.java,41
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java,5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/EmpressDictionary.java,15
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java,8
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java,17
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java,19
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java,17
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java,2
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java,3
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Join.java,10
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSet.java,59
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSyntaxes.java,6
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins.java,9
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,53
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MergedResult.java,15
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java,12
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,147
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PointbaseDictionary.java,4
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java,34
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,43
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java,1
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java,83
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java,22
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java,75
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,89
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java,5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java,18
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java,70
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLErrorCodeReader.java,8
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java,10
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,3
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactoryImpl.java,2
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java,31
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SecondaryRow.java,15
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,109
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java,20
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,371
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,18
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java,7
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreBrokerFactory.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java,26
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ant/MetaDataToolTask.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/AutoDetachValue.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerValue.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshaller.java,8
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshallerImpl.java,20
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshallersValue.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/DetachOptions.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataCacheMaintenance.java,26
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataRepositoryValue.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/NoOpCacheMarshaller.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,222
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,33
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAProductDerivation.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersion.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersionAndConfigurationTypeValidationPolicy.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/QueryCompilationCacheValue.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/conf/RemoteCommitProviderValue.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java,64
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache.java,38
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/Caches.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentDataCache.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,26
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java,8
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java,9
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java,17
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,69
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,33
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java,19
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,12
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,44
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java,47
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AbstractManagedRuntime.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java,29
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASRegistryManagedRuntime.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,115
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/AttributeTranslator.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ClassRedefiner.java,17
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java,53
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,22
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,20
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/InstrumentationFactory.java,9
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java,29
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedInstanceProvider.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java,28
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,38
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java,237
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java,15
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCSubclassValidator.java,20
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java,9
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RedefinitionHelper.java,26
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ReflectingPersistenceCapable.java,45
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/Reflection.java,77
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RuntimeUnenhancedClassesModes.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RuntimeUnenhancedClasssesModes.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java,49
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractRemoteCommitProvider.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractTransactionListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AttachListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeginTransactionListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEventManager.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/CallbackModes.java,10
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/ClearListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/DeleteListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/DetachListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/DirtyListener.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/EndTransactionListener.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/FlushTransactionListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/JMSRemoteCommitProvider.java,21
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleCallbacks.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEventManager.java,88
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/LoadListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/LogOrphanedKeyAction.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/MethodLifecycleCallbacks.java,13
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/OrphanedKeyAction.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/PersistListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/PostDeleteListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/PostPersistListener.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEvent.java,15
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEventManager.java,24
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitProvider.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/StoreListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,65
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEventManager.java,17
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/UpdateListener.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,49
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractLockManager.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCData.java,45
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java,29
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java,57
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoClear.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoDetach.java,8
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java,11
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Broker.java,100
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerFactory.java,14
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,483
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ClearFieldManager.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ConnectionRetainModes.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingExtent.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,9
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,17
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingSeq.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingStoreManager.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,86
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachState.java,8
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java,10
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,59
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,11
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,45
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,11
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java,41
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java,50
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,83
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,117
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinalizingBrokerImpl.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InMemorySavepointManager.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InverseManager.java,46
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,15
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,8
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ManagedCache.java,42
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java,24
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,24
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java,15
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java,5
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,72
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java,11
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java,12
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java,22
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCResultObjectProvider.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,24
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java,26
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java,43
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryHints.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,184
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java,6
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java,30
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,16
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,11
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java,2
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java,9
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,111
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,281
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,62
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,38
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,46
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,3
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java,1
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,4
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,4
