Release,File,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/StringDistance.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/TimestampHelper.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/concurrent/NullSafeConcurrentHashMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/util/concurrent/SizedConcurrentHashMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/xml/Location.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-lib => openjpa-lib}/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/AnnotationBuilder.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceXMLMetaDataParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ArgumentException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/AutoClearType.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/AutoDetachType.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/CallbackMode.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ConnectionRetainMode.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/DataCache.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/DataStoreId.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/Dependent.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/DetachStateType.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/DetachedState.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ElementDependent.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ElementType.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/Extent.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/Externalizer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/Factory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/FetchAttribute.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/FetchGroup.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/FetchGroups.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/FetchPlan.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/FetchPlanImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/Generator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/GeneratorImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/InvalidStateException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/InverseLogical.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/JPAFacadeHelper.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/KeyDependent.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/KeyType.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/LRS.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/LoadFetchGroup.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ManagedInterface.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/MetaDataParsers.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/MetaDataTag.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/NoResultException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/NonUniqueResultException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactorySPI.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerSPI.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityTransaction.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OpenJPAQuerySPI.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/OptimisticLockException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceListenerAdapter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceStrategy.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/Persistent.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistentCollection.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/PersistentMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/QueryOperationType.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/QueryResultCache.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/QueryResultCacheImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/ReadOnly.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/RestoreStateType.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/RollbackException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/StoreCache.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/TransactionRequiredException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/Type.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/UpdateAction.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence => openjpa-persistence}/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataSerializer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumn.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumns.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementEmbeddedMapping.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ElementStrategy.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/Index.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/IsolationLevel.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/JoinSyntax.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/KeyClassCriteria.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumn.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
1.2.1,{1.2.x/openjpa-persistence-jdbc => openjpa-persistence-jdbc}/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumns.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,1055,1055.0
