Release,File,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,NSmells,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg,Buggy
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/Joins.java,11,11,0,11,0,40,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,1024,0,15,22,4,843,120,38.31818181818182,485,81,22.045454545454547,1328,163,60.36363636363637,24,10.818181818181818,Yes
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/MatchesExpression.java,14,16,2,14,19,1,0,31,0,0.46666664,0.0,0.0,6,1,5,1,0,0,5,0,0,0,5,0,0,5,0,0,5,0,2,80,2,1,4,0,1,12,14,26,5,19,4,0,0,0,88,0,0,11,2,1,12,6,6.0,5,4,2.5,17,10,8.5,1,1.0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java,5,9,4,5,13,2,2,11,0,0.2,0.0,0.0,5,0,2,0,3,0,5,0,0,0,2,0,0,2,0,0,2,0,1,31,6,0,4,0,0,0,0,7,0,6,1,0,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/OrExpression.java,7,8,1,7,13,1,0,18,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,46,2,1,4,0,0,3,0,14,0,13,2,0,0,0,54,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,3,4,1,3,14,2,0,6,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java,11,11,0,11,7,2,0,6,6,0.0,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,2,0,0,4,0,4,1,0,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,19,22,3,19,237,1,0,113,38,0.87402594,0.0,0.0,77,2,57,8,2,10,69,0,0,0,10,1,0,10,0,0,2,0,9,559,99,7,109,14,15,19,12,89,5,39,4,0,1,0,202,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,14,16,2,14,59,1,1,75,247,0.9347827,0.0,0.0,23,0,1,8,14,0,15,0,0,0,8,6,0,5,3,0,8,0,3,282,28,6,12,1,1,28,24,68,10,57,3,0,0,0,179,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java,3,5,2,3,15,2,0,9,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,2,0,0,0,0,1,0,0,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/OperationOrderUpdateManager.java,11,13,2,11,37,2,1,37,21,0.0,0.0,0.0,7,0,1,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,96,10,5,12,2,1,0,2,23,0,16,2,0,0,0,79,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/util/QueryException.java,4,5,1,4,9,6,0,8,0,0.5,0.0,0.0,8,0,6,2,0,0,6,0,0,0,2,1,0,2,0,0,1,0,1,34,5,0,0,0,0,3,2,5,1,3,1,0,0,0,42,1,0,2,1,1,0,0,0.0,2,2,2.0,2,2,2.0,1,1.0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/SchemaToolTask.java,11,12,1,11,15,3,0,10,0,0.6410256,0.0,0.0,13,0,11,0,2,0,13,0,0,0,3,1,0,1,2,0,1,0,1,52,1,0,0,0,0,2,0,16,0,4,1,0,1,0,92,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,4,7,3,4,10,1,0,5,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,37,3,1,6,0,1,0,0,6,0,4,2,0,1,0,63,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,2,3,1,2,10,2,0,3,45,0.0,0.0,0.0,10,0,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java,23,31,8,23,105,4,3,105,325,0.0,0.0,0.0,26,0,8,7,10,1,19,6,0,0,0,0,0,0,0,0,0,0,3,289,26,4,47,2,15,7,29,87,4,58,3,2,0,0,212,1025,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,10,21,11,10,127,6,0,33,298,0.8802083,0.0,0.0,36,0,26,6,2,2,31,0,0,2,16,4,0,15,0,1,5,0,1,587,39,21,64,1,24,5,46,110,21,71,6,3,5,0,322,1,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-examples/src/main/java/reversemapping/Main.java,6,7,1,6,3,1,0,32,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,34,0,1,0,0,5,18,4,19,18,19,1,0,0,0,69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,11,14,3,11,33,2,0,8,257,0.86923075,0.0,0.0,26,0,26,0,0,0,26,0,0,0,5,0,0,5,0,0,1,0,0,85,12,0,7,0,0,0,1,8,0,5,1,0,0,0,120,0,0,15,1,1,1,1,1.0,1,1,1.0,2,2,2.0,23,23.0,Yes
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,7,8,1,7,90,1,0,31,0,0.7121212,0.0,0.0,33,0,32,0,1,0,33,0,0,0,4,1,0,4,0,0,4,0,0,261,46,0,30,25,4,0,1,6,0,4,1,0,0,0,101,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java,7,9,2,7,27,1,0,10,9,0.5833334,0.0,0.0,6,1,5,1,0,0,5,0,0,0,2,0,0,2,0,0,2,0,8,50,15,1,11,0,11,0,13,15,1,12,2,0,0,0,67,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java,3,5,2,3,5,4,1,3,6,0.75,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,1,1,0,0,0,1,0,1,19,4,1,0,0,0,1,1,5,0,5,1,0,0,0,31,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,16,19,3,16,17,2,0,21,39,0.875,0.0,0.0,10,0,9,0,1,0,10,0,0,0,4,1,0,4,0,0,2,0,6,60,7,0,2,1,1,1,1,11,0,8,2,0,0,0,118,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java,2,3,1,2,2,7,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,6,7,1,6,57,2,0,30,435,0.0,0.0,0.0,30,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,241,28,0,0,27,0,0,0,0,0,0,1,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,2,3,1,2,7,3,0,4,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,2,0,1,0,1,4,0,3,2,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java,2,37,35,2,7,5,3,0,21,1.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,6,6,6,0,0,0,6,0,0,28,1,0,0,0,0,0,6,6,0,6,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingConstraintUpdateManager.java,6,6,0,6,4,3,0,5,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,1,0,0,0,5,0,2,1,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringValue.java,2,7,5,2,8,2,0,5,19,0.71428573,0.0,0.0,7,0,4,0,3,0,7,0,0,0,1,0,0,1,0,0,0,0,0,27,3,0,0,0,0,0,0,2,0,2,1,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,3,6,3,3,3,1,2,3,1,0.5,0.0,0.0,2,0,1,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,12,1,0,1,0,0,0,0,3,0,2,1,0,0,0,35,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,8,11,3,8,21,1,0,22,10,0.71875,0.0,0.0,8,0,7,1,0,0,7,0,0,0,4,2,0,4,0,0,3,0,11,103,5,1,8,2,1,1,3,15,0,10,6,0,1,0,79,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/event/NoneOrphanedKeyAction.java,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Join.java,7,15,8,7,35,1,0,3,184,0.87466675,0.0,0.0,25,0,21,1,0,3,24,0,0,0,15,3,3,12,0,0,3,0,3,123,22,0,7,1,3,9,3,35,1,18,2,0,0,0,102,1,0,11,2,1,21,18,10.5,0,0,0.0,21,18,10.5,28,20.0,Yes
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,28,35,7,28,159,1,0,88,66,0.9166667,0.0,0.0,12,12,9,3,0,0,9,0,0,0,2,2,0,2,0,0,2,0,16,334,71,5,32,2,57,10,29,69,1,49,3,0,1,0,163,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/Reflection.java,7,19,12,7,218,1,0,103,2177,0.9589552,0.0,0.0,67,67,55,7,0,5,60,0,0,0,4,4,0,4,0,0,1,0,94,536,83,9,96,27,21,13,22,70,4,54,4,0,0,0,240,1,0,92,3,1,92,77,30.666666666666668,119,81,39.666666666666664,211,93,70.33333333333333,2,2.0,No
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SizeExpression.java,2,3,1,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableAndExpression.java,9,10,1,9,7,1,0,10,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,28,1,0,0,0,2,2,0,5,0,5,1,0,0,0,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,22,23,1,22,207,2,0,119,548,0.8981481,0.0,0.0,36,0,12,4,20,0,32,7,0,0,6,1,0,2,4,0,1,0,25,447,18,25,60,10,44,25,51,113,9,82,5,0,2,0,228,1025,15,127,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java,16,19,3,16,31,2,1,45,35,0.75757575,0.0,0.0,11,0,5,2,4,0,9,0,0,0,3,2,1,2,0,0,2,0,1,97,9,1,8,4,0,4,1,17,0,14,3,0,0,0,139,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstGetObjectId.java,8,9,1,8,12,3,0,15,16,0.44444445,0.0,0.0,9,0,9,0,0,0,9,0,0,0,1,0,0,1,0,0,1,0,0,49,6,0,1,0,5,0,2,8,0,5,1,0,1,0,45,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java,23,25,2,23,33,6,0,45,210,0.95238096,0.0,0.0,21,0,18,0,3,0,21,0,0,0,1,1,0,1,0,0,1,0,2,93,20,0,7,0,4,2,5,10,0,10,2,1,0,0,91,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotExpression.java,3,4,1,3,4,2,0,5,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,0,0,1,0,0,1,0,0,17,2,0,0,0,0,0,0,1,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/TypeLit.java,11,13,2,11,18,5,0,18,33,0.6818182,0.0,0.0,11,0,10,1,0,0,10,0,0,0,2,0,0,2,0,0,0,0,0,59,7,0,3,0,3,3,2,10,0,5,3,0,1,0,47,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SumExpression.java,2,3,1,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java,2,3,1,2,7,3,0,4,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,2,0,1,0,1,4,0,3,2,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Trim.java,3,4,1,3,12,2,0,11,4,0.46666667,0.0,0.0,5,0,4,0,1,0,5,0,0,0,3,0,0,3,0,0,3,0,0,34,3,2,3,0,0,0,1,8,1,6,2,0,0,0,39,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java,10,10,0,10,5,2,0,13,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/WhenCondition.java,8,10,2,8,9,1,0,9,0,0.2777778,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,2,0,0,43,5,0,0,0,0,2,2,6,0,6,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FullClassStrategy.java,20,23,3,20,18,3,0,37,21,0.85714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,2,1,1,0,0,2,0,0,58,3,0,9,0,0,5,1,15,0,12,2,0,0,0,74,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-slice/src/main/java/org/apache/openjpa/slice/ProductDerivation.java,9,10,1,9,10,2,0,13,15,0.8333333,0.0,0.0,6,0,5,0,0,1,6,0,0,0,3,3,2,1,0,0,3,0,2,36,5,0,2,0,1,7,0,8,0,6,1,0,0,0,97,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BinaryOpExpState.java,2,19,17,2,2,2,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MathVal.java,6,12,6,6,6,2,5,7,3,0.33333334,0.0,0.0,6,0,4,0,2,0,6,1,0,0,2,0,0,2,0,0,2,0,1,27,2,0,0,0,0,0,0,6,0,6,0,0,0,0,44,1024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java,17,18,1,17,43,2,0,34,6,0.8,0.0,0.0,8,0,8,0,0,0,9,0,0,0,10,8,0,10,0,0,7,0,1,183,12,2,19,13,0,15,2,46,1,21,2,0,0,0,115,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToLowerCase.java,3,4,1,3,5,2,0,6,4,0.4,0.0,0.0,5,0,4,0,1,0,5,0,0,0,1,0,0,1,0,0,1,0,0,19,2,0,0,0,0,0,0,1,0,1,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java,2,2,0,2,4,2,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,16,5,26,0,0,1,0,0,0,93,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LessThanExpression.java,2,3,1,2,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,23,24,1,23,148,2,0,107,108,0.7714286,0.0,0.0,21,2,12,9,0,0,12,0,0,0,5,0,0,5,0,0,0,0,10,424,33,14,72,6,6,0,4,109,1,63,5,0,2,0,236,1,0,41,3,2,272,184,90.66666666666667,291,179,97.0,563,363,187.66666666666666,14,7.333333333333333,Yes
2.0.0-M3,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/MixedLockManager.java,8,9,1,8,11,2,0,16,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,0,1,0,0,1,0,0,39,1,0,0,1,2,1,0,2,0,2,4,0,0,0,52,1,0,2,1,1,1,1,1.0,1,1,1.0,2,2,2.0,1,1.0,No
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ConcreteClassGenerator.java,13,36,23,13,24,1,0,34,36,0.0,0.0,0.0,9,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,83,11,4,6,2,1,5,6,19,2,18,3,0,0,0,115,1,0,15,2,1,61,52,30.5,21,11,10.5,82,62,41.0,23,12.0,No
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlanHintHandler.java,7,10,3,7,35,2,1,29,17,0.81632656,0.0,0.0,7,0,2,1,4,0,7,0,0,0,7,6,0,1,6,0,6,0,2,74,6,4,11,0,2,38,1,22,37,14,3,0,0,0,80,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,96,99,3,96,480,1,0,283,1821,0.915493,0.0,0.0,71,4,15,43,12,1,29,0,0,0,12,2,0,10,2,0,5,0,26,917,38,27,138,2,57,68,31,132,4,87,4,0,2,0,391,1,10,233,7,4,71,30,10.142857142857142,88,54,12.571428571428571,159,84,22.714285714285715,23,7.0,Yes
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java,2,5,3,2,35,1,0,33,45,0.9,0.0,0.0,10,10,9,1,0,0,9,0,0,0,1,1,0,1,0,0,1,0,17,107,13,4,7,6,1,4,8,22,1,16,5,0,0,0,149,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/JoinPath.java,7,10,3,7,10,1,0,15,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,0,0,0,2,0,0,3,0,1,0,0,0,40,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/util/DateId.java,2,4,2,2,12,2,0,6,0,0.1,0.0,0.0,10,0,8,0,2,0,10,0,0,0,1,0,0,1,0,0,1,0,2,35,5,0,2,0,1,0,2,2,0,1,0,0,0,0,22,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/AbstractDomainObject.java,20,31,11,20,60,4,5,48,1770,0.0,0.0,0.0,60,0,59,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,182,55,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java,4,6,2,4,33,1,0,39,7,0.6285714,0.0,0.0,7,0,7,0,0,0,7,0,0,0,5,0,0,5,0,0,3,0,13,100,6,3,11,2,5,10,16,23,14,15,4,0,0,0,85,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-examples/src/main/java/relations/Deity.java,10,12,2,10,17,1,0,1,30,0.73333335,0.0,0.0,12,0,12,0,0,0,12,0,0,0,5,0,0,5,0,0,0,0,0,56,6,0,5,0,0,27,0,12,3,6,2,0,1,0,69,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java,10,11,1,10,16,1,0,9,99,0.8,0.0,0.0,15,0,12,0,3,0,15,4,0,0,1,0,0,0,1,0,1,0,0,45,4,0,1,0,0,0,1,6,0,6,1,0,0,0,111,1025,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,6,9,3,6,106,15,0,62,316,0.8964286,0.0,0.0,28,3,21,7,0,0,21,0,0,0,10,1,0,10,0,0,0,0,16,334,15,11,36,2,5,10,14,67,10,39,8,0,5,0,274,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M3,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,6,8,2,6,76,2,0,40,741,0.974359,0.0,0.0,39,1,39,0,0,0,40,0,0,0,1,1,0,0,0,1,1,0,3,134,5,35,0,1,0,0,1,6,0,4,1,0,0,0,84,1025,0,107,1,1,7,7,7.0,8,8,8.0,15,15,15.0,23,23.0,No
2.0.0-M3,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingStoreManager.java,11,22,11,11,39,1,2,33,0,0.5,0.0,0.0,35,0,35,0,0,0,35,0,0,0,2,0,0,2,0,0,2,0,0,113,25,0,2,0,2,0,0,4,0,2,1,0,0,0,94,1025,0,6,1,1,4,4,4.0,4,4,4.0,8,8,8.0,14,14.0,No
2.0.0-M3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,4,7,3,4,15,2,1,11,15,0.65,0.0,0.0,10,1,9,1,0,0,10,0,0,0,2,1,0,2,0,0,1,0,3,47,6,1,2,1,0,0,0,5,0,4,1,0,0,0,55,1025,0,2,1,1,4,4,4.0,5,5,5.0,9,9,9.0,23,23.0,No
